100,9.519005,5.63136,-0.734853,-0.364044,8.040313,-2.077114,-0.531847,4.220506,-1.608782,-3.031882,3.365941,1.992197,0.464255,1.938826,-3.657968,-2.06658,0.771126, 
101,9.57027,5.674118,-0.742667,-0.368324,8.063339,-2.093003,-0.535269,4.225053,-1.621328,-3.030108,3.383739,2.003089,0.464535,1.934214,-3.672153,-2.075452,0.770577, 
102,9.620813,5.716346,-0.750365,-0.372553,8.085944,-2.10879,-0.538582,4.229442,-1.633774,-3.028025,3.40116,2.013725,0.464844,1.929359,-3.686029,-2.084119,0.770006, 
103,9.67064,5.758054,-0.757949,-0.376731,8.108129,-2.124472,-0.541788,4.233676,-1.64612,-3.025646,3.418215,2.024113,0.465179,1.924273,-3.699605,-2.092586,0.769415, 
104,9.719792,5.799252,-0.765423,-0.38086,8.129894,-2.140061,-0.544889,4.237757,-1.658371,-3.022978,3.434916,2.034261,0.465541,1.918965,-3.712892,-2.100862,0.768804, 
105,9.76827,5.839952,-0.772788,-0.384941,8.151254,-2.155549,-0.54789,4.241698,-1.670525,-3.020036,3.451276,2.044179,0.465927,1.913444,-3.725895,-2.108951,0.768173, 
106,9.816085,5.880153,-0.780047,-0.388973,8.17223,-2.170938,-0.550792,4.245503,-1.682587,-3.016832,3.467299,2.053872,0.466337,1.907722,-3.738626,-2.116861,0.767524, 
107,9.86326,5.919877,-0.787203,-0.392958,8.192822,-2.186234,-0.553598,4.249173,-1.694557,-3.013377,3.482996,2.063348,0.46677,1.901809,-3.751089,-2.124595,0.766858, 
108,9.909804,5.959124,-0.794258,-0.396897,8.21304,-2.201429,-0.556311,4.252709,-1.706437,-3.009683,3.498379,2.072615,0.467224,1.895714,-3.763295,-2.132163,0.766176, 
109,9.955747,5.997902,-0.801215,-0.400789,8.232891,-2.216534,-0.558934,4.256129,-1.718229,-3.00576,3.513455,2.081678,0.4677,1.889443,-3.775251,-2.139567,0.765477, 
110,10.001077,6.036225,-0.808075,-0.404636,8.252383,-2.23154,-0.561468,4.259418,-1.729937,-3.001618,3.528236,2.090546,0.468195,1.883009,-3.786964,-2.146815,0.764764, 
111,10.045802,6.074099,-0.81484,-0.408438,8.271527,-2.246456,-0.563917,4.262597,-1.741558,-2.997268,3.542727,2.099225,0.468709,1.87642,-3.798442,-2.153913,0.764037, 
112,10.089962,6.11153,-0.821514,-0.412196,8.290324,-2.261279,-0.566283,4.265662,-1.753097,-2.992719,3.556938,2.107722,0.469242,1.869682,-3.809692,-2.160863,0.763297, 
113,10.133552,6.148528,-0.828098,-0.415911,8.30879,-2.276013,-0.568568,4.268616,-1.764553,-2.98798,3.570879,2.116042,0.469792,1.862803,-3.820721,-2.167672,0.762544, 
