0	45	90	
Actual position	Estimated position	Particle StDev	Sensor	Particle 0 location	Particle 0 weight	Particle 1 location	Particle 1 weight	Particle 2 location	Particle 2 weight	Particle 3 location	Particle 3 weight	Particle 4 location	Particle 4 weight	Particle 5 location	Particle 5 weight	Particle 6 location	Particle 6 weight	Particle 7 location	Particle 7 weight	Particle 8 location	Particle 8 weight	Particle 9 location	Particle 9 weight	Particle 10 location	Particle 10 weight	Particle 11 location	Particle 11 weight	Particle 12 location	Particle 12 weight	Particle 13 location	Particle 13 weight	Particle 14 location	Particle 14 weight	Particle 15 location	Particle 15 weight	Particle 16 location	Particle 16 weight	Particle 17 location	Particle 17 weight	Particle 18 location	Particle 18 weight	Particle 19 location	Particle 19 weight	Particle 20 location	Particle 20 weight	Particle 21 location	Particle 21 weight	Particle 22 location	Particle 22 weight	Particle 23 location	Particle 23 weight	Particle 24 location	Particle 24 weight	Particle 25 location	Particle 25 weight	Particle 26 location	Particle 26 weight	Particle 27 location	Particle 27 weight	Particle 28 location	Particle 28 weight	Particle 29 location	Particle 29 weight	Particle 30 location	Particle 30 weight	Particle 31 location	Particle 31 weight	Particle 32 location	Particle 32 weight	Particle 33 location	Particle 33 weight	Particle 34 location	Particle 34 weight	Particle 35 location	Particle 35 weight	Particle 36 location	Particle 36 weight	Particle 37 location	Particle 37 weight	Particle 38 location	Particle 38 weight	Particle 39 location	Particle 39 weight	Particle 40 location	Particle 40 weight	Particle 41 location	Particle 41 weight	Particle 42 location	Particle 42 weight	Particle 43 location	Particle 43 weight	Particle 44 location	Particle 44 weight	Particle 45 location	Particle 45 weight	Particle 46 location	Particle 46 weight	Particle 47 location	Particle 47 weight	Particle 48 location	Particle 48 weight	Particle 49 location	Particle 49 weight	Particle 50 location	Particle 50 weight	Particle 51 location	Particle 51 weight	Particle 52 location	Particle 52 weight	Particle 53 location	Particle 53 weight	Particle 54 location	Particle 54 weight	Particle 55 location	Particle 55 weight	Particle 56 location	Particle 56 weight	Particle 57 location	Particle 57 weight	Particle 58 location	Particle 58 weight	Particle 59 location	Particle 59 weight	Particle 60 location	Particle 60 weight	Particle 61 location	Particle 61 weight	Particle 62 location	Particle 62 weight	Particle 63 location	Particle 63 weight	Particle 64 location	Particle 64 weight	Particle 65 location	Particle 65 weight	Particle 66 location	Particle 66 weight	Particle 67 location	Particle 67 weight	Particle 68 location	Particle 68 weight	Particle 69 location	Particle 69 weight	Particle 70 location	Particle 70 weight	Particle 71 location	Particle 71 weight	Particle 72 location	Particle 72 weight	Particle 73 location	Particle 73 weight	Particle 74 location	Particle 74 weight	Particle 75 location	Particle 75 weight	Particle 76 location	Particle 76 weight	Particle 77 location	Particle 77 weight	Particle 78 location	Particle 78 weight	Particle 79 location	Particle 79 weight	Particle 80 location	Particle 80 weight	Particle 81 location	Particle 81 weight	Particle 82 location	Particle 82 weight	Particle 83 location	Particle 83 weight	Particle 84 location	Particle 84 weight	Particle 85 location	Particle 85 weight	Particle 86 location	Particle 86 weight	Particle 87 location	Particle 87 weight	Particle 88 location	Particle 88 weight	Particle 89 location	Particle 89 weight	Particle 90 location	Particle 90 weight	Particle 91 location	Particle 91 weight	Particle 92 location	Particle 92 weight	Particle 93 location	Particle 93 weight	Particle 94 location	Particle 94 weight	Particle 95 location	Particle 95 weight	Particle 96 location	Particle 96 weight	Particle 97 location	Particle 97 weight	Particle 98 location	Particle 98 weight	Particle 99 location	Particle 99 weight	
345.72	335.12	0.7338	38	344.00	0.012	343.92	0.012	343.99	0.012	343.91	0.012	343.92	0.012	343.94	0.012	343.93	0.012	343.89	0.012	343.88	0.012	343.96	0.012	343.81	0.012	343.79	0.012	343.83	0.012	342.35	0.012	342.24	0.012	342.27	0.012	342.32	0.012	342.10	0.012	342.19	0.012	342.19	0.012	342.16	0.012	342.08	0.012	348.44	0.012	348.54	0.012	348.44	0.012	348.65	0.012	348.48	0.012	348.50	0.012	348.56	0.012	348.65	0.012	348.49	0.012	348.67	0.012	348.50	0.012	348.48	0.012	348.74	0.012	348.70	0.012	348.53	0.012	348.60	0.012	348.50	0.012	348.63	0.012	348.60	0.012	348.74	0.012	348.61	0.012	348.78	0.012	348.80	0.012	348.88	0.012	348.78	0.012	348.88	0.012	348.83	0.012	348.74	0.012	348.75	0.012	333.92	0.012	323.22	0.012	323.29	0.012	323.37	0.012	323.26	0.012	323.27	0.012	321.30	0.012	321.31	0.012	308.64	0.012	308.60	0.012	307.75	0.012	288.40	0.012	271.13	0.012	283.62	0.012	254.56	0.012	223.73	0.012	212.93	0.012	209.71	0.012	197.99	0.012	185.04	0.012	313.75	0.012	203.89	0.012	157.73	0.012	358.04	0.012	148.18	0.012	333.12	0.012	262.41	0.012	225.14	0.012	119.92	0.012	122.20	0.012	287.09	0.012	115.08	0.012	60.36	0.012	32.71	0.006	10.20	0.001	10.16	0.001	10.15	0.001	55.14	0.001	10.12	0.001	10.12	0.001	10.08	0.001	10.08	0.001	10.06	0.001	201.48	0.005	38.15	0.001	39.96	0.001	91.27	0.001	10.02	0.001	95.00	0.001	
353.07	346.84	0.7411	38	351.41	0.011	351.31	0.011	351.37	0.011	351.28	0.011	351.32	0.011	351.35	0.011	351.32	0.011	351.29	0.011	351.28	0.011	351.35	0.011	351.19	0.011	351.19	0.011	351.24	0.011	349.75	0.011	349.62	0.011	349.66	0.011	349.70	0.011	349.50	0.011	349.55	0.011	349.60	0.011	349.56	0.011	349.48	0.011	355.83	0.011	355.95	0.011	355.83	0.011	356.03	0.011	355.89	0.011	355.88	0.011	357.42	0.005	356.04	0.011	355.89	0.011	356.07	0.011	355.88	0.011	355.89	0.011	356.12	0.011	356.09	0.011	355.93	0.011	355.99	0.011	355.91	0.011	356.01	0.011	355.98	0.011	356.13	0.011	356.00	0.011	356.17	0.011	356.18	0.011	356.28	0.011	356.20	0.011	356.28	0.011	356.21	0.011	356.12	0.011	356.13	0.011	341.32	0.011	330.62	0.011	330.67	0.011	330.74	0.011	330.65	0.011	330.65	0.011	328.72	0.011	328.71	0.011	316.06	0.011	316.02	0.011	315.14	0.011	295.80	0.011	278.56	0.011	291.00	0.011	261.96	0.011	231.13	0.011	220.33	0.011	217.09	0.011	205.37	0.011	192.42	0.011	321.18	0.011	211.30	0.011	165.12	0.011	155.58	0.011	340.49	0.011	269.81	0.011	232.54	0.011	127.30	0.011	129.59	0.011	294.49	0.011	122.49	0.011	67.75	0.011	208.89	0.011	17.61	0.011	17.57	0.011	17.55	0.011	62.53	0.011	17.50	0.011	17.52	0.011	17.45	0.011	17.50	0.011	17.45	0.011	17.40	0.011	102.38	0.005	5.42	0.001	40.11	0.001	45.58	0.001	47.36	0.001	98.67	0.001	
0.40	7.29	0.2671	100	3.21	0.015	3.33	0.015	259.26	0.005	3.43	0.015	3.29	0.015	3.30	0.015	3.45	0.015	3.28	0.015	3.47	0.015	3.27	0.015	3.29	0.015	3.51	0.015	3.49	0.015	3.31	0.015	3.38	0.015	3.28	0.015	3.41	0.015	3.36	0.015	3.52	0.015	3.39	0.015	3.58	0.015	3.58	0.015	3.66	0.015	3.59	0.015	3.70	0.015	3.59	0.015	3.52	0.015	3.53	0.015	4.80	0.015	47.49	0.015	52.96	0.015	54.76	0.015	12.83	0.007	75.15	0.001	358.79	0.001	358.70	0.001	358.78	0.001	358.68	0.001	358.70	0.001	358.75	0.001	358.70	0.001	358.69	0.001	358.68	0.001	358.74	0.001	358.58	0.001	358.59	0.001	358.63	0.001	357.13	0.001	357.04	0.001	357.06	0.001	357.06	0.001	357.04	0.001	357.13	0.001	358.63	0.001	358.59	0.001	358.58	0.001	358.74	0.001	358.68	0.001	358.69	0.001	358.70	0.001	358.75	0.001	358.70	0.001	358.68	0.001	358.78	0.001	358.70	0.001	358.79	0.001	75.15	0.001	12.83	0.007	54.76	0.015	52.96	0.015	47.49	0.015	4.80	0.015	3.53	0.015	3.52	0.015	3.59	0.015	3.70	0.015	3.59	0.015	3.66	0.015	3.58	0.015	3.58	0.015	3.39	0.015	3.52	0.015	3.36	0.015	3.41	0.015	3.28	0.015	3.38	0.015	3.31	0.015	3.49	0.015	3.51	0.015	3.29	0.015	3.27	0.015	3.47	0.015	3.28	0.015	3.45	0.015	3.30	0.015	3.29	0.015	3.43	0.015	3.24	0.015	3.33	0.015	3.21	0.015	
7.75	11.04	0.2404	100	54.88	0.012	54.86	0.012	82.53	0.012	82.53	0.012	6.16	0.012	6.08	0.012	6.17	0.012	6.05	0.012	6.11	0.012	6.13	0.012	6.09	0.012	6.08	0.012	6.08	0.012	6.13	0.012	6.00	0.012	5.97	0.012	6.03	0.012	4.52	0.012	4.46	0.012	4.44	0.012	4.44	0.012	4.41	0.012	4.52	0.012	6.03	0.012	6.00	0.012	5.98	0.012	6.12	0.012	6.08	0.012	6.07	0.012	6.11	0.012	6.14	0.012	6.12	0.012	6.08	0.012	6.17	0.012	6.08	0.012	6.17	0.012	10.59	0.011	10.61	0.011	10.63	0.011	10.66	0.011	10.66	0.011	10.66	0.011	10.66	0.011	10.67	0.011	10.67	0.011	10.68	0.010	10.68	0.010	10.68	0.010	10.68	0.010	10.68	0.010	306.30	0.005	10.70	0.010	10.71	0.010	10.72	0.010	10.73	0.010	10.76	0.010	10.76	0.010	10.76	0.010	10.76	0.010	10.77	0.010	10.78	0.010	10.79	0.010	10.80	0.010	10.82	0.010	10.83	0.010	10.84	0.010	10.86	0.010	10.86	0.010	10.86	0.010	10.86	0.010	10.90	0.010	10.91	0.010	10.91	0.010	10.91	0.010	10.91	0.010	10.91	0.010	10.92	0.010	10.92	0.010	10.92	0.010	10.96	0.010	10.96	0.010	10.97	0.010	10.97	0.010	10.97	0.010	10.98	0.010	10.98	0.010	10.99	0.010	11.05	0.010	11.06	0.010	11.10	0.010	11.10	0.010	12.19	0.007	12.20	0.007	60.35	0.001	60.35	0.001	62.16	0.001	62.14	0.001	20.22	0.001	20.21	0.001	266.69	0.001	
15.06	19.16	0.2992	38	62.28	0.012	62.24	0.012	17.97	0.012	18.02	0.012	17.97	0.012	18.04	0.012	18.04	0.012	18.05	0.012	18.05	0.012	18.06	0.012	18.06	0.012	18.08	0.012	18.07	0.012	18.08	0.012	18.08	0.012	18.08	0.012	18.09	0.012	18.11	0.012	18.12	0.012	18.13	0.012	18.16	0.012	18.14	0.012	18.17	0.012	18.17	0.012	18.18	0.012	18.17	0.012	18.19	0.012	18.17	0.012	18.19	0.012	18.23	0.012	18.23	0.012	18.28	0.012	18.24	0.012	18.24	0.012	18.27	0.012	18.32	0.012	18.33	0.012	18.29	0.012	18.32	0.012	18.30	0.012	18.31	0.012	18.32	0.012	18.31	0.012	18.34	0.012	18.36	0.012	18.37	0.012	18.35	0.012	18.35	0.012	18.37	0.012	18.39	0.012	18.37	0.012	18.37	0.012	18.46	0.012	18.46	0.012	18.49	0.012	18.48	0.012	19.58	0.011	19.61	0.011	313.70	0.011	67.75	0.011	67.74	0.011	69.54	0.011	69.55	0.011	27.63	0.011	27.60	0.011	274.08	0.011	13.56	0.008	13.56	0.008	13.56	0.008	13.55	0.008	13.54	0.008	13.52	0.008	13.52	0.008	13.52	0.008	13.51	0.008	13.50	0.008	13.49	0.008	13.48	0.008	13.48	0.008	13.47	0.008	13.47	0.008	13.46	0.008	13.46	0.008	13.46	0.008	13.46	0.008	13.46	0.008	13.44	0.008	23.35	0.005	13.42	0.008	13.41	0.008	13.37	0.008	13.37	0.008	11.94	0.005	11.89	0.005	11.87	0.005	11.83	0.005	11.81	0.005	11.79	0.005	89.91	0.001	89.92	0.001	
22.30	25.01	0.2904	38	69.67	0.011	69.64	0.011	25.39	0.011	25.40	0.011	25.37	0.011	25.42	0.011	25.42	0.011	25.44	0.011	25.47	0.011	25.45	0.011	25.45	0.011	25.47	0.011	25.48	0.011	25.47	0.011	25.47	0.011	25.49	0.011	25.47	0.011	25.49	0.011	25.51	0.011	25.51	0.011	25.55	0.011	25.52	0.011	25.55	0.011	25.57	0.011	25.57	0.011	25.57	0.011	25.60	0.011	25.56	0.011	25.57	0.011	25.62	0.011	25.63	0.011	25.67	0.011	25.65	0.011	25.65	0.011	25.65	0.011	25.70	0.011	25.72	0.011	25.69	0.011	25.71	0.011	25.68	0.011	25.71	0.011	25.70	0.011	25.70	0.011	25.72	0.011	25.75	0.011	25.75	0.011	25.75	0.011	25.74	0.011	25.75	0.011	25.81	0.011	25.78	0.011	25.78	0.011	311.03	0.005	25.87	0.011	25.88	0.011	25.86	0.011	26.98	0.011	27.00	0.011	321.10	0.011	281.46	0.011	20.98	0.011	20.95	0.011	20.97	0.011	20.96	0.011	20.92	0.011	20.92	0.011	20.92	0.011	20.90	0.011	20.91	0.011	20.87	0.011	20.90	0.011	20.86	0.011	20.87	0.011	20.87	0.011	20.86	0.011	20.88	0.011	20.87	0.011	20.86	0.011	20.87	0.011	20.84	0.011	20.81	0.011	20.79	0.011	20.79	0.011	20.76	0.011	20.77	0.011	19.35	0.010	19.30	0.010	19.24	0.010	19.22	0.010	19.22	0.010	19.18	0.010	75.14	0.010	75.15	0.010	30.74	0.009	76.92	0.007	76.94	0.007	34.98	0.001	35.03	0.001	97.34	0.001	97.32	0.001	
29.60	29.99	0.3814	38	328.48	0.017	288.83	0.017	28.37	0.017	28.34	0.017	28.39	0.017	28.35	0.017	28.31	0.017	28.35	0.017	28.31	0.017	28.31	0.017	28.30	0.017	28.27	0.017	28.29	0.017	28.26	0.017	28.27	0.017	28.26	0.017	28.24	0.017	28.28	0.017	28.25	0.017	28.25	0.017	28.25	0.017	28.23	0.017	28.20	0.017	28.18	0.017	314.28	0.005	28.16	0.017	28.16	0.017	26.76	0.017	26.71	0.017	26.60	0.017	26.62	0.017	26.63	0.017	26.58	0.017	318.43	0.017	104.74	0.016	104.73	0.016	77.05	0.010	77.05	0.010	32.75	0.008	32.76	0.008	32.80	0.008	32.82	0.008	32.82	0.008	32.83	0.008	32.84	0.008	32.85	0.008	32.85	0.008	32.85	0.008	32.87	0.008	32.87	0.008	32.87	0.008	32.88	0.008	32.88	0.008	32.88	0.008	32.89	0.008	32.89	0.008	32.92	0.007	32.93	0.007	32.94	0.007	32.95	0.007	32.95	0.007	32.98	0.007	32.98	0.007	32.99	0.007	32.99	0.007	33.00	0.007	33.02	0.007	33.02	0.007	33.06	0.007	33.06	0.007	33.08	0.007	33.08	0.007	33.08	0.007	33.09	0.007	33.09	0.007	33.09	0.007	33.10	0.007	33.11	0.007	33.12	0.007	33.12	0.007	33.13	0.007	33.14	0.007	33.15	0.007	33.16	0.007	33.16	0.007	33.16	0.007	33.19	0.007	33.21	0.007	33.25	0.006	33.26	0.006	33.29	0.006	34.37	0.003	34.42	0.003	82.53	0.001	82.57	0.001	38.11	0.001	84.31	0.001	84.33	0.001	42.37	0.001	42.43	0.001	
37.09	41.60	0.2412	100	35.76	0.011	35.73	0.011	35.80	0.011	35.76	0.011	35.71	0.011	35.74	0.011	35.69	0.011	35.70	0.011	35.68	0.011	35.66	0.011	35.68	0.011	35.66	0.011	35.65	0.011	35.66	0.011	35.63	0.011	35.66	0.011	35.65	0.011	35.63	0.011	35.63	0.011	35.62	0.011	35.59	0.011	35.57	0.011	35.55	0.011	35.54	0.011	84.43	0.011	84.44	0.011	40.10	0.011	40.15	0.011	40.18	0.011	40.21	0.011	40.19	0.011	40.23	0.011	40.24	0.011	40.24	0.011	40.27	0.011	40.23	0.011	40.26	0.011	40.31	0.011	40.26	0.011	40.27	0.011	40.28	0.011	40.27	0.011	40.28	0.011	40.29	0.011	40.31	0.011	40.31	0.011	40.33	0.011	40.35	0.011	40.36	0.011	40.38	0.011	40.36	0.011	40.37	0.011	40.40	0.011	40.38	0.011	40.41	0.011	40.43	0.011	40.45	0.011	40.46	0.011	40.46	0.011	40.45	0.011	40.50	0.011	40.51	0.011	40.49	0.011	40.48	0.011	40.49	0.011	40.49	0.011	40.52	0.011	40.51	0.011	40.51	0.011	40.54	0.011	40.54	0.011	40.56	0.011	40.54	0.011	40.53	0.011	40.59	0.011	40.62	0.011	40.62	0.011	40.63	0.011	40.65	0.011	41.75	0.011	41.81	0.011	89.90	0.011	89.94	0.011	45.47	0.011	91.70	0.011	91.72	0.011	49.77	0.011	49.82	0.011	34.15	0.009	328.39	0.005	34.03	0.009	34.01	0.009	34.00	0.009	33.98	0.009	335.87	0.001	296.22	0.001	325.84	0.001	112.13	0.001	112.13	0.001	321.67	0.001	
44.54	49.44	0.2518	100	43.14	0.011	43.15	0.011	43.16	0.011	43.16	0.011	43.11	0.011	43.14	0.011	43.08	0.011	43.11	0.011	43.08	0.011	43.04	0.011	43.05	0.011	43.07	0.011	43.03	0.011	43.05	0.011	43.03	0.011	43.06	0.011	43.05	0.011	43.02	0.011	43.01	0.011	43.02	0.011	42.97	0.011	42.98	0.011	42.94	0.011	42.94	0.011	91.84	0.011	91.84	0.011	47.51	0.011	47.56	0.011	47.56	0.011	47.64	0.011	47.56	0.011	47.65	0.011	47.61	0.011	47.64	0.011	47.67	0.011	47.62	0.011	47.66	0.011	47.71	0.011	47.68	0.011	47.66	0.011	47.69	0.011	152.43	0.005	47.66	0.011	47.69	0.011	47.71	0.011	47.67	0.011	47.73	0.011	47.71	0.011	47.76	0.011	47.74	0.011	47.79	0.011	47.75	0.011	47.80	0.011	47.77	0.011	47.79	0.011	47.82	0.011	47.83	0.011	47.84	0.011	47.82	0.011	47.84	0.011	47.91	0.011	47.90	0.011	47.92	0.011	47.88	0.011	47.87	0.011	47.87	0.011	47.93	0.011	47.91	0.011	47.92	0.011	47.92	0.011	47.97	0.011	47.97	0.011	47.92	0.011	47.94	0.011	47.97	0.011	48.02	0.011	48.02	0.011	48.01	0.011	48.05	0.011	49.15	0.011	49.20	0.011	97.30	0.011	97.37	0.011	52.88	0.011	99.08	0.011	99.12	0.011	41.57	0.011	41.43	0.011	41.40	0.011	41.39	0.011	41.36	0.011	57.18	0.006	57.20	0.006	335.80	0.001	343.27	0.001	303.62	0.001	333.21	0.001	119.53	0.001	119.50	0.001	329.06	0.001	
52.00	54.69	0.1661	100	50.54	0.012	50.55	0.012	50.57	0.012	50.54	0.012	50.49	0.012	50.56	0.012	50.50	0.012	50.51	0.012	50.51	0.012	50.46	0.012	50.44	0.012	50.46	0.012	50.44	0.012	50.44	0.012	50.41	0.012	50.46	0.012	50.43	0.012	50.41	0.012	50.41	0.012	50.38	0.012	50.35	0.012	50.39	0.012	50.34	0.012	71.42	0.005	99.23	0.012	99.25	0.012	54.91	0.012	54.92	0.012	54.95	0.012	54.95	0.012	54.99	0.012	48.97	0.012	48.83	0.012	48.79	0.012	48.75	0.012	48.77	0.012	55.01	0.012	55.03	0.012	55.03	0.012	55.04	0.012	55.04	0.012	55.05	0.012	55.05	0.012	55.07	0.012	55.07	0.012	55.08	0.012	55.08	0.012	55.09	0.012	55.09	0.012	55.10	0.012	55.10	0.012	55.13	0.012	55.13	0.012	55.14	0.012	55.15	0.012	55.15	0.012	55.17	0.012	55.18	0.012	55.19	0.012	55.21	0.012	55.22	0.012	55.22	0.012	55.24	0.012	55.25	0.012	55.25	0.012	55.27	0.011	55.28	0.011	55.28	0.011	55.29	0.011	55.30	0.011	55.30	0.011	55.30	0.011	55.30	0.011	55.32	0.011	55.32	0.011	55.32	0.011	55.37	0.011	55.38	0.011	55.39	0.011	55.40	0.011	55.41	0.011	55.42	0.011	55.45	0.011	56.55	0.009	56.59	0.008	104.70	0.001	104.73	0.001	60.29	0.001	106.49	0.001	106.52	0.001	64.53	0.001	64.58	0.001	159.82	0.001	343.20	0.001	350.66	0.001	311.01	0.001	340.59	0.001	126.90	0.001	126.88	0.001	336.46	0.001	
59.54	63.35	0.4417	43	106.60	0.011	106.64	0.011	62.30	0.011	62.31	0.011	62.35	0.011	62.34	0.011	326.78	0.005	62.37	0.011	62.41	0.011	62.42	0.011	62.44	0.011	62.42	0.011	62.43	0.011	62.42	0.011	62.48	0.011	62.48	0.011	62.46	0.011	62.47	0.011	62.49	0.011	62.49	0.011	62.49	0.011	62.50	0.011	62.53	0.011	62.52	0.011	62.52	0.011	62.52	0.011	62.52	0.011	62.58	0.011	62.58	0.011	62.57	0.011	62.61	0.011	62.63	0.011	62.64	0.011	62.66	0.011	62.63	0.011	62.62	0.011	62.68	0.011	62.68	0.011	62.68	0.011	62.69	0.011	62.69	0.011	62.69	0.011	62.70	0.011	62.68	0.011	62.70	0.011	62.72	0.011	62.70	0.011	62.76	0.011	62.78	0.011	62.78	0.011	62.80	0.011	62.78	0.011	62.84	0.011	62.85	0.011	63.94	0.011	64.00	0.011	112.08	0.011	112.15	0.011	67.66	0.011	113.88	0.011	113.95	0.011	71.94	0.011	71.99	0.011	167.21	0.011	350.59	0.011	358.04	0.011	318.41	0.011	347.98	0.011	134.29	0.011	134.32	0.011	343.85	0.011	57.96	0.008	57.96	0.008	57.95	0.008	57.95	0.008	57.92	0.008	57.92	0.008	57.90	0.008	57.90	0.008	57.88	0.008	57.86	0.008	57.86	0.008	57.84	0.008	57.84	0.008	57.84	0.008	57.83	0.008	57.82	0.008	57.81	0.008	57.79	0.008	57.79	0.008	57.78	0.008	57.77	0.008	57.74	0.008	57.73	0.008	56.35	0.005	56.20	0.004	56.19	0.004	56.16	0.004	78.80	0.004	56.15	0.004	
66.78	69.24	0.4214	38	114.00	0.010	114.01	0.010	69.68	0.010	69.70	0.010	69.74	0.010	69.75	0.010	69.77	0.010	69.81	0.010	69.81	0.010	69.83	0.010	69.82	0.010	69.84	0.010	69.82	0.010	69.86	0.010	69.87	0.010	69.85	0.010	69.85	0.010	69.88	0.010	69.87	0.010	69.91	0.010	69.92	0.010	69.92	0.010	69.93	0.010	69.94	0.010	69.91	0.010	69.90	0.010	69.97	0.010	69.97	0.010	69.96	0.010	69.98	0.010	70.04	0.010	69.99	0.010	70.06	0.010	70.01	0.010	70.01	0.010	70.05	0.010	70.06	0.010	70.06	0.010	70.12	0.010	70.08	0.010	70.06	0.010	70.08	0.010	70.08	0.010	70.10	0.010	70.11	0.010	70.11	0.010	70.14	0.010	70.16	0.010	70.16	0.010	70.20	0.010	70.19	0.010	70.23	0.010	70.26	0.010	71.34	0.010	71.39	0.010	119.47	0.010	119.54	0.010	121.26	0.010	121.36	0.010	294.88	0.005	358.00	0.010	325.80	0.010	355.38	0.010	141.68	0.010	141.72	0.010	351.25	0.010	65.38	0.010	65.36	0.010	65.37	0.010	65.34	0.010	65.30	0.010	65.30	0.010	65.31	0.010	65.29	0.010	65.30	0.010	65.24	0.010	65.27	0.010	65.25	0.010	65.24	0.010	65.23	0.010	65.23	0.010	65.20	0.010	65.21	0.010	65.19	0.010	65.17	0.010	65.19	0.010	65.17	0.010	65.15	0.010	65.10	0.010	334.14	0.010	63.73	0.010	63.60	0.010	63.60	0.010	63.55	0.010	63.54	0.010	75.06	0.010	79.34	0.002	79.38	0.002	5.45	0.001	86.17	0.001	
74.17	76.73	0.4961	38	121.37	0.014	121.40	0.014	126.86	0.014	126.91	0.014	128.65	0.014	128.74	0.014	333.19	0.014	149.07	0.014	149.11	0.014	358.63	0.014	72.77	0.014	72.77	0.014	72.76	0.014	72.71	0.014	72.69	0.014	72.70	0.014	72.69	0.014	72.69	0.014	72.69	0.014	72.62	0.014	72.64	0.014	72.64	0.014	72.62	0.014	72.61	0.014	72.63	0.014	72.59	0.014	72.62	0.014	72.60	0.014	72.56	0.014	72.58	0.014	72.55	0.014	72.53	0.014	72.51	0.014	341.55	0.014	71.13	0.014	71.00	0.014	71.01	0.014	70.96	0.014	70.93	0.014	302.27	0.014	77.09	0.009	77.10	0.009	77.10	0.009	77.13	0.009	77.14	0.009	77.19	0.008	12.86	0.008	77.20	0.008	338.98	0.005	77.23	0.008	77.23	0.008	77.24	0.008	77.24	0.008	77.25	0.008	77.26	0.008	77.26	0.008	77.26	0.008	77.28	0.008	77.30	0.008	77.30	0.008	77.30	0.008	77.31	0.008	77.32	0.008	77.33	0.008	77.34	0.008	77.36	0.008	77.36	0.008	77.37	0.008	77.37	0.008	77.39	0.008	77.42	0.008	77.42	0.008	77.42	0.008	77.44	0.008	77.46	0.008	77.46	0.008	77.46	0.008	77.46	0.008	77.46	0.008	77.46	0.008	77.48	0.008	77.49	0.008	77.51	0.008	77.51	0.008	77.52	0.008	77.52	0.008	77.55	0.007	77.55	0.007	77.59	0.007	77.61	0.007	77.63	0.007	77.67	0.007	78.73	0.004	78.80	0.004	5.39	0.001	2.77	0.001	82.48	0.001	86.73	0.001	86.77	0.001	93.56	0.001	
81.60	82.21	0.2733	100	6.03	0.012	80.17	0.012	80.16	0.012	80.16	0.012	80.13	0.012	80.08	0.012	80.09	0.012	80.09	0.012	80.09	0.012	80.09	0.012	80.03	0.012	80.03	0.012	80.05	0.012	80.01	0.012	80.02	0.012	80.02	0.012	80.01	0.012	80.00	0.012	79.99	0.012	79.98	0.012	84.51	0.012	84.47	0.012	84.51	0.012	84.54	0.012	84.51	0.012	84.59	0.012	84.58	0.012	84.63	0.012	84.63	0.012	84.65	0.012	84.64	0.012	84.64	0.012	84.67	0.012	84.66	0.012	84.65	0.012	84.64	0.012	84.69	0.012	84.69	0.012	84.69	0.012	84.69	0.012	84.70	0.012	84.74	0.012	84.75	0.012	84.76	0.012	84.75	0.012	84.76	0.012	84.75	0.012	84.79	0.012	84.79	0.012	84.83	0.012	84.79	0.012	84.85	0.012	84.83	0.012	84.88	0.012	84.85	0.012	84.85	0.012	84.85	0.012	84.86	0.012	84.90	0.012	84.88	0.012	84.90	0.012	84.88	0.012	84.91	0.012	84.92	0.012	84.95	0.012	84.95	0.012	84.98	0.012	79.96	0.012	85.00	0.012	85.02	0.012	85.10	0.012	79.96	0.012	86.12	0.012	86.20	0.012	89.87	0.012	94.15	0.012	94.15	0.012	79.93	0.012	79.92	0.012	10.15	0.011	100.97	0.009	78.54	0.008	78.42	0.008	78.40	0.008	78.36	0.008	78.33	0.008	12.77	0.005	128.75	0.001	128.79	0.001	134.24	0.001	134.29	0.001	235.78	0.005	136.11	0.001	340.60	0.001	156.45	0.001	156.50	0.001	348.93	0.001	309.67	0.001	20.25	0.001	346.41	0.001	
88.91	90.72	0.1769	100	87.57	0.012	87.57	0.012	87.55	0.012	87.54	0.012	87.50	0.012	87.48	0.012	87.48	0.012	87.47	0.012	87.49	0.012	87.43	0.012	87.40	0.012	87.42	0.012	87.41	0.012	87.42	0.012	87.41	0.012	87.40	0.012	87.39	0.012	87.39	0.012	87.39	0.012	91.88	0.012	91.84	0.012	91.89	0.012	91.92	0.012	91.93	0.012	91.98	0.012	91.97	0.012	92.02	0.012	92.00	0.012	92.05	0.012	92.04	0.012	92.04	0.012	92.06	0.012	92.04	0.012	92.04	0.012	92.04	0.012	92.06	0.012	92.07	0.012	92.09	0.012	92.09	0.012	92.10	0.012	92.14	0.012	92.12	0.012	164.22	0.005	92.14	0.012	92.15	0.012	92.17	0.012	92.17	0.012	92.20	0.012	92.23	0.012	92.20	0.012	92.25	0.012	92.21	0.012	92.28	0.012	92.24	0.012	92.25	0.012	92.22	0.012	92.25	0.012	92.29	0.012	92.28	0.012	92.28	0.012	92.27	0.012	92.29	0.012	92.30	0.012	92.33	0.012	92.35	0.012	92.36	0.012	87.35	0.012	92.38	0.012	92.40	0.012	92.51	0.012	87.35	0.012	93.52	0.012	93.59	0.012	97.28	0.012	87.31	0.012	87.31	0.012	85.95	0.012	85.81	0.012	85.77	0.012	85.74	0.012	85.70	0.012	101.53	0.009	101.54	0.009	13.43	0.004	17.54	0.001	108.34	0.001	20.15	0.001	243.17	0.001	136.13	0.001	136.20	0.001	141.66	0.001	141.69	0.001	143.50	0.001	347.98	0.001	163.84	0.001	163.89	0.001	356.35	0.001	317.08	0.001	27.65	0.001	353.79	0.001	
